database,report_round,year_quarter,report_n,core_anaphylaxis_n,core_anaphylaxis_percent,purpose
JADER,01,2004・第一,2030,113,5.566502463054187,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2019・第一,25,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2019・第一,18,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2019・第一,7,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2019・第一,4,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2019・第一,4,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2019・第一,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2019・第一,4,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2019・第一,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,18,2019・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,19,2019・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,20,2019・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,21,2019・第一,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2019・第三,7809,195,2.4971187091817133,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2019・第三,4977,148,2.9736789230460117,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2019・第三,2347,70,2.982530890498509,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2019・第三,939,27,2.8753993610223643,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2019・第三,334,2,0.5988023952095808,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2019・第三,169,2,1.183431952662722,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2019・第三,103,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2019・第三,62,1,1.6129032258064515,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2019・第三,37,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2019・第三,23,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2019・第三,20,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2019・第三,8,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2019・第三,4,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2019・第三,6,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2019・第三,4,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2019・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2019・第三,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,18,2019・第三,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,19,2019・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,21,2019・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,22,2019・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,23,2019・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2019・第二,6813,157,2.304418024365184,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2019・第二,4525,102,2.25414364640884,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2019・第二,2248,85,3.781138790035587,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2019・第二,936,25,2.6709401709401708,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2019・第二,360,1,0.2777777777777778,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2019・第二,203,2,0.9852216748768473,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2019・第二,95,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2019・第二,75,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2019・第二,38,2,5.2631578947368425,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2019・第二,28,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2019・第二,18,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2019・第二,11,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2019・第二,8,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2019・第二,8,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2019・第二,4,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2019・第二,8,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2019・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,18,2019・第二,4,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,19,2019・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,20,2019・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,21,2019・第二,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,23,2019・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,26,2019・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,28,2019・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,83,2019・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2019・第四,6333,153,2.4159166271909047,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2019・第四,3823,88,2.301857180224954,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2019・第四,1728,44,2.5462962962962963,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2019・第四,675,22,3.259259259259259,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2019・第四,300,2,0.6666666666666666,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2019・第四,129,2,1.550387596899225,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2019・第四,73,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2019・第四,45,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2019・第四,31,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2019・第四,19,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2019・第四,15,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2019・第四,14,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2019・第四,10,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2019・第四,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2019・第四,4,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2019・第四,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2019・第四,5,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,18,2019・第四,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,19,2019・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,20,2019・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,22,2019・第四,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,23,2019・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,35,2019・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,41,2019・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,55,2019・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2020・第一,4260,92,2.15962441314554,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2020・第一,2459,68,2.7653517690117932,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2020・第一,1302,75,5.76036866359447,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2020・第一,509,14,2.75049115913556,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2020・第一,195,1,0.5128205128205128,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2020・第一,93,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2020・第一,65,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2020・第一,36,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2020・第一,27,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2020・第一,10,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2020・第一,11,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2020・第一,7,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2020・第一,10,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2020・第一,5,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2020・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2020・第一,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2020・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,18,2020・第一,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,19,2020・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,20,2020・第一,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,23,2020・第一,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,24,2020・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,26,2020・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,27,2020・第一,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,28,2020・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,29,2020・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,30,2020・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,42,2020・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,46,2020・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,69,2020・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2020・第三,7663,144,1.8791595980686415,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2020・第三,4466,114,2.552619793999104,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2020・第三,2104,63,2.994296577946768,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2020・第三,849,18,2.1201413427561837,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2020・第三,339,2,0.5899705014749262,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2020・第三,175,2,1.1428571428571428,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2020・第三,120,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2020・第三,77,1,1.2987012987012987,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2020・第三,38,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2020・第三,30,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2020・第三,24,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2020・第三,15,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2020・第三,13,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2020・第三,10,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2020・第三,5,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2020・第三,5,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2020・第三,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,18,2020・第三,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,19,2020・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,20,2020・第三,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,22,2020・第三,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,23,2020・第三,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,24,2020・第三,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,25,2020・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,27,2020・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,28,2020・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,29,2020・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,32,2020・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2020・第二,5681,99,1.74265094173561,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2020・第二,3408,76,2.2300469483568075,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2020・第二,1770,57,3.2203389830508473,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2020・第二,647,9,1.3910355486862442,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2020・第二,313,3,0.9584664536741214,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2020・第二,160,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2020・第二,93,2,2.150537634408602,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2020・第二,51,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2020・第二,40,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2020・第二,22,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2020・第二,22,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2020・第二,6,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2020・第二,15,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2020・第二,11,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2020・第二,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2020・第二,5,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2020・第二,4,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,18,2020・第二,5,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,19,2020・第二,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,21,2020・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,22,2020・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,23,2020・第二,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,25,2020・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,32,2020・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2020・第四,6406,226,3.5279425538557603,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2020・第四,4196,131,3.1220209723546235,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2020・第四,2179,117,5.369435520881138,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2020・第四,829,29,3.4981905910735827,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2020・第四,403,17,4.218362282878412,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2020・第四,171,1,0.5847953216374269,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2020・第四,116,1,0.8620689655172413,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2020・第四,61,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2020・第四,39,1,2.5641025641025643,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2020・第四,22,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2020・第四,21,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2020・第四,10,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2020・第四,17,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2020・第四,8,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2020・第四,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2020・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2020・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,18,2020・第四,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,19,2020・第四,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,20,2020・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,22,2020・第四,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,23,2020・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,24,2020・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,27,2020・第四,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,32,2020・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,45,2020・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,58,2020・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2021・第一,8669,706,8.143961241204291,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2021・第一,6416,682,10.629675810473815,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2021・第一,3137,423,13.484220592923174,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2021・第一,1170,135,11.538461538461538,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2021・第一,437,40,9.153318077803204,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2021・第一,220,10,4.545454545454546,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2021・第一,135,4,2.962962962962963,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2021・第一,76,1,1.3157894736842106,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2021・第一,60,1,1.6666666666666667,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2021・第一,48,1,2.0833333333333335,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2021・第一,23,1,4.3478260869565215,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2021・第一,17,1,5.882352941176471,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2021・第一,15,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2021・第一,12,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2021・第一,12,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2021・第一,9,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2021・第一,7,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,18,2021・第一,5,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,19,2021・第一,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,20,2021・第一,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,21,2021・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,22,2021・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,25,2021・第一,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,26,2021・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,58,2021・第一,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2021・第三,9083,354,3.8973907299350437,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2021・第三,6419,303,4.720361427013554,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2021・第三,2683,123,4.584420424897503,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2021・第三,1055,25,2.3696682464454977,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2021・第三,546,8,1.465201465201465,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2021・第三,248,1,0.4032258064516129,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2021・第三,154,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2021・第三,100,1,1.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2021・第三,50,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2021・第三,32,1,3.125,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2021・第三,22,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2021・第三,15,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2021・第三,10,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2021・第三,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2021・第三,5,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2021・第三,10,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2021・第三,5,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,18,2021・第三,4,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,20,2021・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,22,2021・第三,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,25,2021・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,26,2021・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,29,2021・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,31,2021・第三,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,32,2021・第三,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2021・第二,10454,799,7.643007461258848,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2021・第二,7975,743,9.316614420062695,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2021・第二,3280,268,8.170731707317072,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2021・第二,1256,65,5.17515923566879,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2021・第二,499,9,1.8036072144288577,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2021・第二,307,6,1.9543973941368078,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2021・第二,141,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2021・第二,74,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2021・第二,49,2,4.081632653061225,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2021・第二,33,1,3.0303030303030303,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2021・第二,32,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2021・第二,16,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2021・第二,10,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2021・第二,13,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2021・第二,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2021・第二,8,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2021・第二,5,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,18,2021・第二,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,19,2021・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,21,2021・第二,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,22,2021・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,23,2021・第二,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,24,2021・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,25,2021・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,26,2021・第二,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,31,2021・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,32,2021・第二,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,36,2021・第二,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2021・第四,7107,165,2.321654706627269,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2021・第四,5185,157,3.0279652844744454,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2021・第四,2387,94,3.937997486384583,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2021・第四,970,26,2.6804123711340204,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2021・第四,456,5,1.0964912280701755,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2021・第四,267,2,0.7490636704119851,Source-structure density audit; not a time-trend or incidence analysis.
JADER,07,2021・第四,166,1,0.6024096385542169,Source-structure density audit; not a time-trend or incidence analysis.
JADER,08,2021・第四,88,1,1.1363636363636365,Source-structure density audit; not a time-trend or incidence analysis.
JADER,09,2021・第四,73,1,1.36986301369863,Source-structure density audit; not a time-trend or incidence analysis.
JADER,10,2021・第四,48,1,2.0833333333333335,Source-structure density audit; not a time-trend or incidence analysis.
JADER,11,2021・第四,34,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,12,2021・第四,23,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,13,2021・第四,23,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,14,2021・第四,6,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,15,2021・第四,9,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,16,2021・第四,11,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,17,2021・第四,3,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,18,2021・第四,5,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,19,2021・第四,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,20,2021・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,21,2021・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,22,2021・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,23,2021・第四,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,24,2021・第四,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,26,2021・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,27,2021・第四,2,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,28,2021・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,41,2021・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,82,2021・第四,1,0,0.0,Source-structure density audit; not a time-trend or incidence analysis.
JADER,01,2022・第一,7744,214,2.7634297520661155,Source-structure density audit; not a time-trend or incidence analysis.
JADER,02,2022・第一,5262,96,1.8244013683010263,Source-structure density audit; not a time-trend or incidence analysis.
JADER,03,2022・第一,2399,82,3.418090871196332,Source-structure density audit; not a time-trend or incidence analysis.
JADER,04,2022・第一,962,28,2.9106029106029108,Source-structure density audit; not a time-trend or incidence analysis.
JADER,05,2022・第一,415,10,2.4096385542168677,Source-structure density audit; not a time-trend or incidence analysis.
JADER,06,2022・第一,254,4,1.5748031496062993,Source-structure density audit; not a time-trend or incidence analysis.
